name,affiliation,homepage,scholarid
Alessandro Vinciarelli,University of Glasgow,http://www.dcs.gla.ac.uk/vincia,XOnfkHIAAAAJ
Alice A. Miller,University of Glasgow,http://www.dcs.gla.ac.uk/~alice,aqR9WqQAAAAJ
Alice Miller,University of Glasgow,http://www.dcs.gla.ac.uk/~alice,aqR9WqQAAAAJ
Bjørn Sand Jensen,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/bjornjensen,sa4OOmUAAAAJ
Chris W. Johnson 0001,University of Glasgow,http://www.dcs.gla.ac.uk/~johnson,pU6c2PQAAAAJ
Christopher W. Johnson 0001,University of Glasgow,http://www.dcs.gla.ac.uk/~johnson,pU6c2PQAAAAJ
Christos Anagnostopoulos,University of Glasgow,http://www.gla.ac.uk/schools/computing/staff/christosanagnostopoulos,I4cZXWYAAAAJ
Colin Perkins,University of Glasgow,https://csperkins.org,0GDoTyMAAAAJ
Colin S. Perkins,University of Glasgow,https://csperkins.org,0GDoTyMAAAAJ
Craig MacDonald,University of Glasgow,http://www.dcs.gla.ac.uk/~craigm,IBjMKHQAAAAJ
Craig Macdonald,University of Glasgow,http://www.dcs.gla.ac.uk/~craigm,IBjMKHQAAAAJ
David F. Manlove,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/davidmanlove,k01EVTUAAAAJ
David Manlove,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/davidmanlove,k01EVTUAAAAJ
Dimitrios P. Pezaros,University of Glasgow,http://www.dcs.gla.ac.uk/~dp,7_7cAlgAAAAJ
Dimitrios Pezaros,University of Glasgow,http://www.dcs.gla.ac.uk/~dp,7_7cAlgAAAAJ
Dimitris Pezaros,University of Glasgow,http://www.dcs.gla.ac.uk/~dp,7_7cAlgAAAAJ
Gerardo Aragon-Camarasa,University of Glasgow,http://www.dcs.gla.ac.uk/~gerardo,mbSbOegAAAAJ
Gethin Norman,University of Glasgow,http://www.dcs.gla.ac.uk/people/personal/gethin,H3nOlXsAAAAJ
Helen C. Purchase,University of Glasgow,http://www.dcs.gla.ac.uk/~hcp,4I7Q3nEAAAAJ
Iadh Ounis,University of Glasgow,http://www.dcs.gla.ac.uk/~ounis,rKQMXOEAAAAJ
Inah Omoronyia,University of Glasgow,http://www.dcs.gla.ac.uk/~inah,BWgdh1wAAAAJ
J. Paul Siebert,University of Glasgow,http://www.dcs.gla.ac.uk/~psiebert,DoEOa80AAAAJ
Jan Paul Siebert,University of Glasgow,http://www.dcs.gla.ac.uk/~psiebert,DoEOa80AAAAJ
Jeff Dalton 0001,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/jeffdalton,mgwLi-EAAAAJ
Jeffrey Dalton 0001,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/jeffdalton,mgwLi-EAAAAJ
Jeremy Singer,University of Glasgow,http://www.dcs.gla.ac.uk/~jsinger,UTdRqF8AAAAJ
Joemon Jose,University of Glasgow,http://www.dcs.gla.ac.uk/~jj,7t8ha2sAAAAJ
Joemon M. Jose,University of Glasgow,http://www.dcs.gla.ac.uk/~jj,7t8ha2sAAAAJ
John H. Williamson,University of Glasgow,http://www.dcs.gla.ac.uk/~jhw,fcvb8f8AAAAJ
John O'Donnell,University of Glasgow,http://www.dcs.gla.ac.uk/~jtod,NOSCHOLARPAGE
John T. O'Donnell,University of Glasgow,http://www.dcs.gla.ac.uk/~jtod,NOSCHOLARPAGE
John Williamson,University of Glasgow,http://www.dcs.gla.ac.uk/~jhw,fcvb8f8AAAAJ
Joseph Maguire,University of Glasgow,http://www.josephmaguire.co.uk,NOSCHOLARPAGE
Julie Rico,University of Glasgow,http://juliericowilliamson.com,qUtAKFQAAAAJ
Julie Rico Williamson,University of Glasgow,http://juliericowilliamson.com,qUtAKFQAAAAJ
Julie Williamson,University of Glasgow,http://juliericowilliamson.com,qUtAKFQAAAAJ
Karen Reaud,University of Glasgow,http://www.dcs.gla.ac.uk/~karen,u6VeU9UAAAAJ
Karen Renaud,University of Glasgow,http://www.dcs.gla.ac.uk/~karen,u6VeU9UAAAAJ
Karen Vera Renaud,University of Glasgow,http://www.dcs.gla.ac.uk/~karen,u6VeU9UAAAAJ
Kitty Meeks,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/kittymeeks,rrC2K4YAAAAJ
Lewis M. Mackenzie,University of Glasgow,http://www.dcs.gla.ac.uk/~lewis,fh24VJAAAAAJ
Lewis Mackenzie,University of Glasgow,http://www.dcs.gla.ac.uk/~lewis,fh24VJAAAAAJ
Mary Ellen Foster,University of Glasgow,http://www.dcs.gla.ac.uk/~mefoster,ij0tOKoAAAAJ
Matthew Chalmers,University of Glasgow,http://www.dcs.gla.ac.uk/~matthew,PixWatEAAAAJ
Michel Steuwer,University of Glasgow,http://www.dcs.gla.ac.uk/~msteu,XdXJRZEAAAAJ
Muffy Calder,University of Glasgow,http://www.dcs.gla.ac.uk/~muffy,HvAfVsAAAAAJ
Muffy Thomas,University of Glasgow,http://www.dcs.gla.ac.uk/~muffy,HvAfVsAAAAAJ
Nikos Ntarmos,University of Glasgow,https://ntarmos.info,RST7ccAAAAAJ
Patrick Prosser,University of Glasgow,http://www.dcs.gla.ac.uk/~pat,94vlGrgAAAAJ
Paul Siebert,University of Glasgow,http://www.dcs.gla.ac.uk/~psiebert,DoEOa80AAAAJ
Phil Trinder,University of Glasgow,http://www.dcs.gla.ac.uk/~trinder,3Bs_EA0AAAAJ
Philip W. Trinder,University of Glasgow,http://www.dcs.gla.ac.uk/~trinder,3Bs_EA0AAAAJ
Quintin I. Cutts,University of Glasgow,http://www.dcs.gla.ac.uk/~quintin,I9U41jQAAAAJ
Roderick Murray-Smith,University of Glasgow,http://www.dcs.gla.ac.uk/~rod,laX7LzQAAAAJ
Ron Poet,University of Glasgow,http://www.dcs.gla.ac.uk/~ron,NOSCHOLARPAGE
Simon J. Gay,University of Glasgow,http://www.dcs.gla.ac.uk/~simon,5x7ArxsAAAAJ
Simon Rogers,University of Glasgow,http://www.dcs.gla.ac.uk/~srogers,5EiC_wEAAAAJ
Stephen A. Brewster,University of Glasgow,http://www.dcs.gla.ac.uk/~stephen,uu7LudIAAAAJ
Sye Loong Keoh,University of Glasgow,http://www.dcs.gla.ac.uk/~sye,wS5aZWwAAAAJ
Tim Storer,University of Glasgow,http://www.dcs.gla.ac.uk/~tws,vxlepBgAAAAJ
Timothy Storer,University of Glasgow,http://www.dcs.gla.ac.uk/~tws,vxlepBgAAAAJ
Wim Vanderbauwhede,University of Glasgow,http://www.dcs.gla.ac.uk/~wim,8k8c2f4AAAAJ
Andrew Hamilton-Wright,University of Guelph,https://www.uoguelph.ca/computing/people/andrew-hamilton-wright,nWoiQrQAAAAJ
Blair Nonnecke,University of Guelph,https://www.uoguelph.ca/computing/people/blair-nonnecke,73-woeEAAAAJ
Charlie Obimbo,University of Guelph,https://www.uoguelph.ca/computing/people/charlie-obimbo,NOSCHOLARPAGE
Daniel Gillis,University of Guelph,https://www.uoguelph.ca/computing/people/daniel-gillis,mcKPf6gAAAAJ
David A. Calvert,University of Guelph,https://www.uoguelph.ca/computing/people/david-calvert,NOSCHOLARPAGE
David Calvert,University of Guelph,https://www.uoguelph.ca/computing/people/david-calvert,NOSCHOLARPAGE
David K.Y. Chiu,University of Guelph,http://www.cis.uoguelph.ca/~dchiu,NOSCHOLARPAGE
Deborah Stacey,University of Guelph,https://www.uoguelph.ca/computing/people/deborah-stacey,QdZ3KlAAAAAJ
Denis Nikitenko,University of Guelph,https://www.uoguelph.ca/computing/people/denis-nikitenko,NOSCHOLARPAGE
Fangju Wang,University of Guelph,https://www.uoguelph.ca/computing/people/fangju-wang,NOSCHOLARPAGE
Gary Gréwal,University of Guelph,http://www.uoguelph.ca/~ggrewal,NOSCHOLARPAGE
Gary William Grewal,University of Guelph,http://www.uoguelph.ca/~ggrewal,NOSCHOLARPAGE
Judi McCuaig,University of Guelph,https://www.uoguelph.ca/computing/people/judi-mccuaig,NOSCHOLARPAGE
Luiza Antonie,University of Guelph,http://www.uoguelph.ca/~lantonie,NOSCHOLARPAGE
Maria-Luiza Antonie,University of Guelph,http://www.uoguelph.ca/~lantonie,NOSCHOLARPAGE
Mark Wineberg,University of Guelph,https://www.uoguelph.ca/computing/people/mark-wineberg,1IwCKpcAAAAJ
Pascal Matsakis,University of Guelph,http://www.cis.uoguelph.ca/~matsakis,NOSCHOLARPAGE
Ritu Chaturvedi,University of Guelph,https://www.uoguelph.ca/computing/people/ritu-chaturvedi,NOSCHOLARPAGE
Rozita A. Dara,University of Guelph,http://www.uoguelph.ca/~drozita/members,NOSCHOLARPAGE
Rozita Dara,University of Guelph,http://www.uoguelph.ca/~drozita/members,NOSCHOLARPAGE
Stacey D. Scott,University of Guelph,https://www.uoguelph.ca/computing/people/stacey-scott,fB_xzi8AAAAJ
Stefan C. Kremer,University of Guelph,https://www.uoguelph.ca/computing/people/stefan-kremer,ECQMeb0AAAAJ
Xining Li,University of Guelph,http://www.cis.uoguelph.ca/~xli/mainpage.html,NOSCHOLARPAGE
Daniel D. Suthers,University of Hawaii at Manoa,http://www2.hawaii.edu/~suthers,8rEj1jIAAAAJ
David N. Chin,University of Hawaii at Manoa,http://www2.hawaii.edu/~chin,7wZOBBwAAAAJ
Depeng Li,University of Hawaii at Manoa,http://www2.hawaii.edu/~depengli,zH0qyf0AAAAJ
Dusko Pavlovic,University of Hawaii at Manoa,http://dusko.org,upXQmicAAAAJ
Edoardo Biagioni,University of Hawaii at Manoa,http://www2.hawaii.edu/~esb,Ls94lsAAAAAJ
Edoardo S. Biagioni,University of Hawaii at Manoa,http://www2.hawaii.edu/~esb,Ls94lsAAAAAJ
Guylaine Poisson,University of Hawaii at Manoa,http://www.hawaii.edu/hpc/rotm/poisson.html,NOSCHOLARPAGE
Henri Casanova,University of Hawaii at Manoa,https://henricasanova.github.io,lt3K0RcAAAAJ
Jan Stelovsky,University of Hawaii at Manoa,http://www2.hawaii.edu/~janst,NOSCHOLARPAGE
Jason Leigh,University of Hawaii at Manoa,http://www2.hawaii.edu/~leighj,5KgriYAAAAAJ
Kim Binsted,University of Hawaii at Manoa,http://www2.hawaii.edu/~binsted,bd9-UG8AAAAJ
Kyungim Baek,University of Hawaii at Manoa,http://www2.hawaii.edu/~kyungim,NOSCHOLARPAGE
Lipyeow Lim,University of Hawaii at Manoa,http://www2.hawaii.edu/~lipyeow,_ILTBg0AAAAJ
Martha E. Crosby,University of Hawaii at Manoa,https://www.ics.hawaii.edu/people,NOSCHOLARPAGE
Nodari Sitchinava,University of Hawaii at Manoa,http://www2.hawaii.edu/~nodari,JjQ8xbQAAAAJ
Peter-Michael Seidel,University of Hawaii at Manoa,http://www.asecolab.org/people/pseidel,NOSCHOLARPAGE
Philip M. Johnson,University of Hawaii at Manoa,http://philipmjohnson.org,D37QzE4AAAAJ
Rich Gazan,University of Hawaii at Manoa,http://www2.hawaii.edu/~gazan,b8pOXakAAAAJ
Scott P. Robertson,University of Hawaii at Manoa,http://www2.hawaii.edu/~scottpr,rdbwZvIAAAAJ
Susanne Still,University of Hawaii at Manoa,http://www2.hawaii.edu/~sstill,UmpP5c0AAAAJ
Albert M. K. Cheng,University of Houston,http://www2.cs.uh.edu/~acheng/acheng.html,cBzNurgAAAAJ
Albert Mo Kim Cheng,University of Houston,http://www2.cs.uh.edu/~acheng/acheng.html,cBzNurgAAAAJ
Amin Alipour,University of Houston,http://alipourm.github.io,hwlkAZYAAAAJ
Arjun Mukherjee,University of Houston,http://www2.cs.uh.edu/~arjun,wUNpA_sAAAAJ
Aron Laszka,University of Houston,http://aronlaszka.com,ckHkkjgAAAAJ
Carlos Ordonez 0001,University of Houston,http://www2.cs.uh.edu/~ordonez,W9YkIcoAAAAJ
Christoph Eick,University of Houston,http://www2.cs.uh.edu/~ceick,qfCKBuoAAAAJ
Edgar Gabriel,University of Houston,http://www2.cs.uh.edu/~gabriel,_82EhT4AAAAJ
Ernst Leiss,University of Houston,http://www.uh.edu/nsm/computer-science/people/faculty,_oaGlK0AAAAJ
Gopal Pandurangan,University of Houston,http://www.uh.edu/nsm/computer-science/news-events/stories/2014/0711-pandurangan.php,xJyMo0MAAAAJ
Guoning Chen,University of Houston,http://www2.cs.uh.edu/~chengu,EVaSxlkAAAAJ
Ioannis Kakadiaris,University of Houston,http://cbl.uh.edu/pages/aboutcbl/dr_kakadiaris_biography,36SCzI0AAAAJ
Ioannis Pavlidis,University of Houston,http://www.cpl.uh.edu/people/ioannis_pavlidis,E3oBkwwAAAAJ
Ioannis T. Pavlidis,University of Houston,http://www.cpl.uh.edu/people/ioannis_pavlidis,E3oBkwwAAAAJ
Jaspal Subhlok,University of Houston,http://www2.cs.uh.edu/~jaspal,casX4XgAAAAJ
Jehan-Francois Paris,University of Houston,http://www2.cs.uh.edu/~paris,NOSCHOLARPAGE
Kam-Hoi Cheng,University of Houston,http://www2.cs.uh.edu/~khcheng,DzmB4y4AAAAJ
Lennart Johnsson,University of Houston,http://www2.cs.uh.edu/~johnsson,Sm6LugIAAAAJ
Mohammad Amin Alipour,University of Houston,http://alipourm.github.io,hwlkAZYAAAAJ
Nikolaos Tsekos,University of Houston,http://www.uh.edu/nsm/computer-science/people/faculty,hNpIWJAAAAAJ
Omprakash Gnawali,University of Houston,http://www2.cs.uh.edu/~gnawali,1INvq7wAAAAJ
Rakesh Verma,University of Houston,http://www2.cs.uh.edu/~rmverma,va3JOtYAAAAJ
Ricardo Vilalta,University of Houston,http://www2.cs.uh.edu/~vilalta,YXtB2JkAAAAJ
Shishir Shah,University of Houston,http://www.uh.edu/nsm/computer-science/people/faculty,gJ3JGSsAAAAJ
Stephen Huang,University of Houston,http://www2.cs.uh.edu/shuang,hPY6T7gAAAAJ
Thamar Solorio,University of Houston,http://solorio.uh.edu,Gmjwy-IAAAAJ
Weidong Shi,University of Houston,http://www.uh.edu/nsm/computer-science/people/spotlight/spotlights/2014/larry-shi.php,OmPAy2EAAAAJ
Zhigang Deng,University of Houston,http://graphics.cs.uh.edu/zdeng,Um2XpzkAAAAJ
Axel W. Krings,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/axel-krings,NOSCHOLARPAGE
Clinton L. Jeffery,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/clint-jeffery,NOSCHOLARPAGE
Daniel Conte de Leon,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/conte-de-leon,aLH-yuoAAAAJ
Frederick T. Sheldon,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/rick-sheldon,Ekuq7lAAAAAJ
Hasan Jamil,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/hasan-jamil,3x4_nY4AAAAJ
Hasan M. Jamil,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/hasan-jamil,3x4_nY4AAAAJ
Jim Alves-Foss,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/jim-alves-foss,dOaERUAAAAAJ
Michael Haney,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/michael-haney,yFPTY8wAAAAJ
Min Xian,University of Idaho,http://www.uidaho.edu/engr/our-people/min-xian,NOSCHOLARPAGE
Robert B. Heckendorn,University of Idaho,http://marvin.cs.uidaho.edu/~heckendo,Hd0x1I4AAAAJ
Robert E. Hiromoto,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/robert-hiromoto,NOSCHOLARPAGE
Robert Rinker,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/robert-rinker,NOSCHOLARPAGE
Terence Soule,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/terry-soule,6W8ZAs4AAAAJ
Terry Soule,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/terry-soule,6W8ZAs4AAAAJ
Xiaogang Ma,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/xiaogang-ma,o4v-pvoAAAAJ
A. Prasad Sistla,University of Illinois at Chicago,https://www.cs.uic.edu/Sistla,NOSCHOLARPAGE
Ajay D. Kshemkalyani,University of Illinois at Chicago,https://www.cs.uic.edu/~ajayk,2jRpisYAAAAJ
Anastasios Sidiropoulos,University of Illinois at Chicago,http://sidiropo.people.uic.edu,YR_MYrAAAAAJ
Andrew E. Johnson,University of Illinois at Chicago,https://www.evl.uic.edu/aej,Bv6qOYsAAAAJ
Balajee Vamanan,University of Illinois at Chicago,https://www.cs.uic.edu/~balajee,GKvAsQMAAAAJ
Barbara Di Eugenio,University of Illinois at Chicago,https://www.cs.uic.edu/DiEugenio,I4TkqC0AAAAJ
Bhaskar DasGupta,University of Illinois at Chicago,https://www.cs.uic.edu/~dasgupta,V6ddZSkAAAAJ
Bing Liu 0001,University of Illinois at Chicago,https://www.cs.uic.edu/~liub,Kt1bjZoAAAAJ
Brian D. Ziebart,University of Illinois at Chicago,https://www.cs.uic.edu/Ziebart,_JjIgGcAAAAJ
Chris Kanich,University of Illinois at Chicago,https://www.cs.uic.edu/~ckanich,Zy1b3UAAAAAJ
Clement T. Yu,University of Illinois at Chicago,https://www.cs.uic.edu/~yu,buju2sYAAAAJ
Cynthia Taylor,University of Illinois at Chicago,https://www.facebook.com/public/Cynthia-Taylor/city/Chicago-Illinois-108659242498155,ipSeQT4AAAAJ
Dale Reed,University of Illinois at Chicago,https://sites.google.com/site/dalereed,NOSCHOLARPAGE
Daniel J. Bernstein,University of Illinois at Chicago,https://www.cs.uic.edu/k-Teacher/daniel-j-bernsteinphd,ToxxF5oAAAAJ
Elena Zheleva,University of Illinois at Chicago,https://www.cs.uic.edu/~elena,Ug7VoyQAAAAJ
G. Elisabeta Marai,University of Illinois at Chicago,https://www.evl.uic.edu/marai,xPCVtawAAAAJ
Iasonas Polakis,University of Illinois at Chicago,https://www.cs.uic.edu/~polakis,OgJKomcAAAAJ
Isabel F. Cruz,University of Illinois at Chicago,https://www.cs.uic.edu/Cruz,kdv2ajAAAAAJ
Jakob Eriksson,University of Illinois at Chicago,https://www.cs.uic.edu/Jakob,kLUW0psAAAAJ
Jason Polakis,University of Illinois at Chicago,https://www.cs.uic.edu/~polakis,OgJKomcAAAAJ
John Lillis,University of Illinois at Chicago,https://www.cs.uic.edu/~jlillis,3oyf5I4AAAAJ
Jon A. Solworth,University of Illinois at Chicago,http://parsys.eecs.uic.edu/~solworth,NOSCHOLARPAGE
Joseph Hummel,University of Illinois at Chicago,https://www.cs.uic.edu/~jhummel,NOSCHOLARPAGE
Leilah Lyons,University of Illinois at Chicago,https://www.cs.uic.edu/~llyons,GRlw3rcAAAAJ
Lenore D. Zuck,University of Illinois at Chicago,https://www.cs.uic.edu/~lenore,ve5gS08AAAAJ
Mark Grechanik,University of Illinois at Chicago,https://www.cs.uic.edu/~drmark,Gn5kfF8AAAAJ
Mitchell D. Theys,University of Illinois at Chicago,https://www.cs.uic.edu/Theys,NOSCHOLARPAGE
Patrick Troy,University of Illinois at Chicago,https://www.cs.uic.edu/Troy,G7wW4HoAAAAJ
Peter Nelson,University of Illinois at Chicago,https://engineering.uic.edu/k-teacher/peter-nelson,YUjZ7wwAAAAJ
Philip S. Yu,University of Illinois at Chicago,https://www.cs.uic.edu/PSYu,D0lL1r0AAAAJ
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,https://www.cs.uic.edu/bin/view/Piotr/WebHome,NOSCHOLARPAGE
Robert H. Sloan,University of Illinois at Chicago,https://www.cs.uic.edu/Sloan,RiJSLsoAAAAJ
Robert V. Kenyon,University of Illinois at Chicago,https://www.cs.uic.edu/bin/view/Kenyon/WebHome,NOSCHOLARPAGE
Sol M. Shatz,University of Illinois at Chicago,https://www.cs.uic.edu/~shatz,NOSCHOLARPAGE
Stephen Checkoway,University of Illinois at Chicago,https://www.cs.uic.edu/~s,EhRzLhQAAAAJ
Tadao Murata,University of Illinois at Chicago,https://www.cs.uic.edu/k-Teacher/tadao-murataphd,NOSCHOLARPAGE
Tanya Y. Berger-Wolf,University of Illinois at Chicago,http://compbio.cs.uic.edu/~tanya,Hq28JM0AAAAJ
Thomas A. DeFanti,University of Illinois at Chicago,https://www.cs.uic.edu/~tom,NOSCHOLARPAGE
Thomas G. Moher,University of Illinois at Chicago,https://www.evl.uic.edu/moher/Tom_Moher/Home.html,NOSCHOLARPAGE
Ugo Buy,University of Illinois at Chicago,https://www.cs.uic.edu/Buy,8sz_AGoAAAAJ
V. N. Venkatakrishnan,University of Illinois at Chicago,https://www.cs.uic.edu/~venkat,6enh82kAAAAJ
Venkat N. Venkatakrishnan,University of Illinois at Chicago,https://www.cs.uic.edu/~venkat,6enh82kAAAAJ
Xinhua Zhang,University of Illinois at Chicago,https://www.cs.uic.edu/~zhangx,jrkrn3sAAAAJ
Aaron Stump,University of Iowa,https://www.cs.uiowa.edu/~astump,568MtVQAAAAJ
Alberto Maria Segre,University of Iowa,https://www.cs.uiowa.edu/people/alberto-maria-segre,IXnzCb8AAAAJ
Cesare Tinelli,University of Iowa,http://homepage.cs.uiowa.edu/~tinelli,wbZc9nUAAAAJ
Daniel A. Reed,University of Iowa,http://research.uiowa.edu/bio-vice-president-daniel-reed,YCw2r14AAAAJ
Douglas W. Jones,University of Iowa,https://www.cs.uiowa.edu/~jones,gX8LBfgAAAAJ
Hantao Zhang,University of Iowa,https://www.cs.uiowa.edu/~hzhang,NOSCHOLARPAGE
James Cremer,University of Iowa,https://www.cs.uiowa.edu/~cremer,At2chacAAAAJ
Joseph K. Kearney,University of Iowa,http://homepage.cs.uiowa.edu/~kearney,wKC0dwcAAAAJ
Juan Pablo Hourcade,University of Iowa,https://www.cs.uiowa.edu/~hourcade,HLv0dl0AAAAJ
Kasturi R. Varadarajan,University of Iowa,http://homepage.cs.uiowa.edu/~kvaradar,UNxLPX8AAAAJ
M. Zubair Shafiq,University of Iowa,http://myweb.uiowa.edu/mshafiq,Q3FvLzUAAAAJ
Muhammad Zubair Shafiq,University of Iowa,http://myweb.uiowa.edu/mshafiq,Q3FvLzUAAAAJ
Octav Chipara,University of Iowa,https://www.cs.uiowa.edu/people/octav-chipara,uBbYp8gAAAAJ
Omar Chowdhury,University of Iowa,http://homepage.divms.uiowa.edu/~comarhaider,8QhYsz8AAAAJ
Padmini Srinivasan,University of Iowa,https://cs.uiowa.edu/people/padmini-srinivasan,NOSCHOLARPAGE
Sriram V. Pemmaraju,University of Iowa,https://www.cs.uiowa.edu/~sriram,s_yIH3gAAAAJ
Suely Oliveira,University of Iowa,https://www.cs.uiowa.edu/~oliveira,eDMCSJwAAAAJ
Sukumar Ghosh,University of Iowa,https://www.cs.uiowa.edu/~ghosh,LCVf0lcAAAAJ
Ted Herman,University of Iowa,http://homepage.cs.uiowa.edu/~herman,89vejUwAAAAJ
Tianbao Yang,University of Iowa,http://homepage.cs.uiowa.edu/~tyng,BCxFU0EAAAAJ
Zubair Shafiq,University of Iowa,http://myweb.uiowa.edu/mshafiq,Q3FvLzUAAAAJ
Abdel Latif Abu Dalhoum,University of Jordan,http://eacademic.ju.edu.jo/a.latif,zXiv9G8AAAAJ
Ahmad Sharieh,University of Jordan,http://eacademic.ju.edu.jo/sharieh,lXeTzzAAAAAJ
Amjad Hudaib,University of Jordan,http://eacademic.ju.edu.jo/ahudaib,WezwTlcAAAAJ
Ammar Huneiti,University of Jordan,http://eacademic.ju.edu.jo/a.huneiti,NOSCHOLARPAGE
Azzam Sleit,University of Jordan,http://eacademic.ju.edu.jo/azzam.sleit,yZ42G9YAAAAJ
Basel A. Mahafzah,University of Jordan,http://eacademic.ju.edu.jo/b.mahafzah,cjUfPpUAAAAJ
Basima Elshqeirat,University of Jordan,http://eacademic.ju.edu.jo/b.shoqurat,jDBrG0oAAAAJ
Bassam H. Hammo,University of Jordan,http://www.springer.com/cda/content/document/cda_downloaddocument/Special_Issue_ANLP_IJST+mj.docx?SGWID=0-0-45-1487362-p35682019,a5nuQFEAAAAJ
Bassam Hammo,University of Jordan,http://www.springer.com/cda/content/document/cda_downloaddocument/Special_Issue_ANLP_IJST+mj.docx?SGWID=0-0-45-1487362-p35682019,a5nuQFEAAAAJ
Esra Alzaghoul,University of Jordan,http://eacademic.ju.edu.jo/e.zaghoul,mmo_E_AAAAAJ
